Lemma,Count
merchandising,1
merchandizing,1
mercilessly,1
mercurial,6
mercy,1
mere,11
merely,25
merge,1
merger,3
merit,2
merrily,1
merry,1
mesh,1
mesmerize,2
mesmerizing,5
mes,16
message,14
messiah,1
messy,2
metal,19
metallic,2
metamorphosi,1
metaphor,8
metaphorically,1
metastasi,1
metastasize,1
method,6
methodical,1
metric,1
metronome,1
microchip,3
micromanage,1
microphone,10
microprocessor,21
mid,4
mid,2
mid,1
mid,1
middle,28
midlevel,5
midmarket,1
midnight,8
midpoint,1
midst,3
midtwentie,1
midwife,1
might,99
migrate,2
mike,1
mild,3
mildly,1
mile,13
milestone,5
military,5
milk,6
mill,4
millennial,1
millennium,1
million,106
millionaire,2
mimic,1
mind,48
minded,2
mindles,1
mine,9
miner,1
mineral,2
mingle,1
minicomputer,2
minimal,1
minimalism,10
minimalist,5
minimize,1
minimum,2
mining,1
mink,1
minor,7
minority,1
mint,1
minu,1
minute,52
miracle,3
mirror,4
mirth,1
miscarriage,1
mischief,1
misconduct,1
miscreant,1
misfiring,1
misfit,2
misinformed,1
mislead,6
misleading,2
mismanagement,2
mismatch,1
mis,23
missile,2
mission,10
misstep,2
mist,1
mistake,18
mistakenly,3
mistook,1
mistrust,1
misty,1
misunderstood,1
mitigate,1
mix,10
mixed,1
mixture,2
moan,2
mob,1
mobile,21
mock,2
mockup,3
mode,13
model,69
modeling,1
modem,1
moderator,2
modern,3
modernism,1
modernist,3
modest,6
modesty,1
modification,2
modify,11
modulate,2
mogul,3
mold,11
molding,1
molecular,4
molest,1
molester,1
mollify,1
mom,3
moment,71
momentum,1
monastery,2
money,116
moneymaker,1
monitor,12
monk,2
monolithic,1
monopoly,2
montage,1
month,142
monthly,4
mood,19
moonlight,4
moor,1
moot,1
mop,1
moral,4
morally,1
more,495
mori,2
morning,50
morose,2
morph,2
morphine,3
mortal,5
mortality,2
mortgage,3
mosh,1
mos,2
most,236
mostly,10
mother,43
motherboard,4
motion,3
motivate,8
motivated,1
motivating,2
motivation,5
motivational,2
motivator,2
motorcycle,4
motto,2
mount,1
mountain,6
mournful,2
mouse,23
mousse,1
moustache,2
mouth,7
mouthful,1
movable,3
move,122
movement,8
movie,72
moviegoer,1
moviemaking,1
movingly,1
mow,1
mp,5
much,186
mucu,3
mucusles,1
muddle,1
mug,2
muggy,1
mull,2
multi,18
multimedia,2
multimillionaire,2
multiplatform,1
multiple,15
multiply,2
multitasking,2
mum,1
mumble,2
mumbling,1
mundane,1
mural,1
murder,1
murky,3
murmur,4
murmuring,1
muscle,1
muse,2
museum,1
music,174
musical,3
musically,1
musician,10
musing,1
muslim,1
must,16
muster,3
mutate,3
mutation,1
mute,5
mutilated,1
mutilate”—became,1
mutter,1
mutual,3
mutually,2
muzzle,1
my,348
myriad,1
myself,20
mysteriou,1
mystery,3
mystical,2
myth,2
mythologized,1
mythology,1
mélange,1
nab,1
naff,1
nail,4
naked,4
name,121
nameplate,1
nanny,1
napkin,1
narcissistic,1
narcolepsy,1
narration,2
narrative,2
narrow,5
nascent,1
nasty,4
nation,5
national,4
nationality,1
natural,16
naturally,5
naturalnes,1
nature,31
natured,1
naught,1
navigate,8
navigation,3
navy,1
naïf,1
naïve,3
naïveté,1
neanderthal,1
near,41
nearby,12
nearly,5
neat,5
neatly,1
necessarily,1
necessary,15
necessity,1
neck,3
need,214
needines,1
needle,3
needy,2
negative,3
negativism,1
neglect,1
neglecting,1
negligence,1
negotiate,22
negotiating,2
negotiation,16
negotiator,3
neighbor,3
neighborhood,14
neighboring,1
neither,22
neologism,1
nephew,1
nerd,1
nerve,4
nervou,12
nervously,2
nestle,7
net,3
netbook,5
network,12
networked,2
networking,2
neuroendocrine,1
neuroscience,1
neurosi,1
neurotic,2
neutral,1
never,228
nevertheles,11
new,345
newborn,1
newfound,2
newly,5
new,19
newsboy,1
newser.com,1
newsletter,5
newspaper,16
newsstand,1
next,217
nextstep,8
nexu,1
ne’er,1
nice,30
nicely,6
niche,2
nick,1
nickname,2
nietzschean,1
night,84
nighter,1
nightgown,1
nightmare,2
nimble,1
nine,26
nineteen,3
nineteenth,1
ninety,5
ninth,3
nitwit,1
no,278
nobody,24
nod,6
noise,1
nominally,1
nominate,1
non,3
nonattachment,1
nondisposable,1
none,20
nonetheles,2
nonexistent,1
nonlinear,1
nonprofit,1
nonrefundable,1
nonsense,2
nonstop,1
nonvoting,1
noon,2
nor,38
normal,7
normally,2
north,3
northeast,1
northern,1
nose,2
nosed,1
nostalgia,2
not,1915
notable,2
notably,10
notch,1
note,53
notebook,6
nothing,35
notice,26
notify,1
notion,8
notwithstande,1
not”—and,1
noun,1
novel,13
novelist,4
now,174
nowaday,2
nowhere,6
nuance,2
nuclear,1
nudge,2
nugget,1
nullify,1
number,52
numeral,1
numerical,1
nurse,4
nursing,1
nurture,10
nut,2
nutcase,1
nutrient,2
nutrition,3
nutritional,2
nutritionist,1
nutritiou,1
nut,4
nutso,2
nylon,1
n’t,6
,1
oak,1
oatmeal,2
obedient,1
obituary,1
object,24
objection,7
obligation,3
oblivion,1
obnoxiou,5
obscene,1
obsequiousnes,1
observant,1
observation,1
observe,4
observer,3
obses,11
obsessed,1
obsession,15
obsessive,6
obsessively,1
obsolete,2
obstacle,1
obstinacy,1
obtain,1
obviou,8
obviously,6
occasion,12
occasional,12
occasionally,19
occupant,1
occupy,2
occur,25
occurrence,3
octane,1
odd,20
oddly,2
odiou,1
odor,1
of,4309
off,230
offbeat,1
offend,5
offensive,1
offer,106
offering,7
offhand,1
office,87
officer,22
official,2
officially,10
offspring,2
offstage,2
off—“no,1
often,59
oh,23
oh!—insect,1
oil,1
okay,20
old,82
olive,1
omelet,3
ominou,5
ominously,1
omission,1
omnivore,1
on,1509
once,112
oncologist,1
oncology,3
one,880
one?”—and,1
onetime,1
online,15
onlooker,1
only,219
onscreen,4
onstage,32
onto,27
onu,1
oooh,1
op,1
open,107
opening,12
openly,2
opennes,5
opera,3
operate,17
operating,70
operation,19
operational,3
operator,4
opinion,19
opinionated,2
opponent,3
opportunity,17
oppose,3
opposite,13
opt,1
optic,2
optical,4
optimism,1
optimistic,4
option,78
optional,1
optn.transplant.hrsa.gov,1
or,442
orange,4
orbit,5
orchard,9
orchestrate,1
order,80
orderly,1
ordinary,3
ordinated,1
organ,5
organic,8
organization,10
organizational,1
organize,16
organized,1
orgy,1
orient,6
orientation,1
original,45
originality,1
originally,6
ornate,2
orphan,1
orwellian,2
,9
os,1
oscillate,4
oscillator,2
oscilloscope,1
ostentation,1
ostentatiou,5
other,451
otherwise,9
otherworldly,1
ought,8
ounce,2
our,194
our,1
ourselve,9
oust,18
ouster,8
out,634
outcome,1
outdo,1
outdoor,1
outer,2
outfit,1
outgoing,1
outgrow,1
outlet,2
outline,2
outlive,1
outlook,3
outraged,2
outrageou,2
outright,6
outrun,2
outsell,1
outset,2
outside,43
outsider,6
outsize,1
outskirt,1
outsource,2
outspent,1
outweigh,1
oval,2
ovation,6
ovation—“that,1
oven,2
over,310
overall,3
overarch,1
overblown,1
overcast,1
overcome,7
overcompensate,1
overdesigne,1
overestimate,1
overhead,4
overlaid,1
overlap,5
overlay,1
overlook,1
overly,2
overnight,4
overnighter,2
overplay,1
overprice,3
overreach,1
overreact,1
overrule,2
overrun,1
oversaw,1
oversea,2
oversee,7
overshadow,1
oversight,1
oversimplistic,1
oversubscribed,1
overthrow,1
overtime,1
overweight,1
overwhelm,1
overwork,1
overwrought,1
owe,2
own,192
owner,9
ownership,2
oxidize,1
oxygen,1
o’reilly,1
,1
p&l,1
,1
p.m,5
,2
,1
pace,8
pack,1
package,20
packaging,9
packet,1
packing,1
pact,1
pad,6
paddle,2
paddling,1
page,21
pain,32
pained,1
painful,7
painfully,3
painkiller,1
paint,18
painting,11
pair,5
pal,3
pale,6
pall,1
palm,2
palpable,1
pan,2
pancrea,5
pancrea,4
pancreatic,5
pandemonium,1
pander,1
pane,7
panel,6
panic,1
panicky,1
panoply,1
pant,2
pantheon,2
pantsuit,1
paper,25
paperwork,3
parable,1
parade,5
paradise,3
paragon,1
parallel,1
paralysi,1
parcel,1
parent,72
parental,1
parenthesi,4
parenthood,1
park,13
parking,13
parlance,1
parlor,3
parody,4
parole,1
parry,1
part,139
parted,1
partial,3
partially,2
participant,5
participate,3
particular,13
particularly,24
parting,2
partly,18
partner,23
partnership,18
party,30
partying,1
pas,30
passing,1
passion,59
passionate,15
passionately,1
passive,7
past,39
pasta,4
paste,1
pastor,2
pasture,1
patch,3
patent,17
paternal,1
paternalism,1
paternity,6
path,7
pathbreaking,1
pathfinder,1
pathological,1
pathway,4
patience,6
patient,8
patiently,1
patio,2
patron,1
pattern,10
pause,27
pave,2
paw,1
pay,87
payback,1
paycheck,1
payment,6
payout,2
payroll,2
pc,30
peace,8
peaceful,1
peak,4
pecking,1
peddle,1
pedestal,3
pedestrian,2
peed,1
peer,4
peeve,1
peg,1
pen,7
penalty,1
penchant,1
penny,3
penthouse,3
people,420
pep,3
pepper,3
peppermint,1
peptide,1
per,21
perceive,8
percentage,1
perception,3
perch,2
percolate,1
peregrination,1
perfect,36
perfection,15
perfectionism,7
perfectionist,4
perfectly,11
perfidy,1
perform,14
performance,14
performer,2
perhap,34
periclean,1
period,10
periodic,2
period—“do,1
peripatetic,1
peripheral,3
peritoneum,1
perk,1
perkin,1
permanent,1
permissible,2
permission,9
permit,10
permutation,1
peroration,1
perot,1
perplexed,1
persian,1
persist,4
persistence,2
persistent,5
person,80
personal,109
personality,39
personalize,2
personalized,1
personally,18
personify,1
personnel,4
perspective,12
perspire,1
persuade,8
persuasion,1
persuasive,1
perverse,1
perversity,1
pet,5
petition,1
petty,1
petulance,2
petulant,3
phase,6
phd,1
phd,1
phenomenal,1
phenomenon,5
philanthropic,4
philanthropy,4
philosopher,2
philosophical,10
philosophy,17
phone,122
phonetic,1
phony,1
phosphor,2
photo,10
photocell,1
photoengraving,1
photograph,12
photographer,3
photography,3
photorealistic,1
photovoltaic,1
phrase,14
phrase—“the,1
phreak,1
phreaker,2
physic,1
physical,7
physically,1
physic,3
pianist,1
piano,3
pick,52
pickines,1
picky,1
picnic,5
picture,47
pie,6
piece,44
pig,1
piggyback,1
pile,7
pilgrimage,3
piling,1
pill,1
pillow,1
pilot,4
pin,5
pinball,1
pinch,1
pinche,1
pine,5
ping,4
pink,1
pinnacle,1
pinstripe,1
pint,1
pioneer,11
pioneering,1
pipeline,2
piper,1
pique,1
piracy,10
pirate,9
pirouette,1
pis,10
pistol,1
pit,5
pitch,31
pixel,10
pizza,5
pièce,1
place,67
placement,3
plague,2
plaid,1
plain,5
plan,109
plane,18
planet,6
planetary,1
planned,2
planner,1
planning,3
plant,6
planter,1
plaque,1
plaster,2
plasterboard,1
plastic,17
plate,8
platform,19
plating,1
play,134
playbook,3
player,63
playful,16
playfulnes,2
playlist,8
playpen,1
playroom,1
plea,3
plead,1
pleasant,3
pleasantly,2
pleasantry,1
please,14
pleased,5
pleasing,1
pleasure,3
pledge,6
plenty,5
plight,1
plod,1
plop,2
plot,11
plug,7
plum,1
plummet,1
plunge,2
plu,20
plywood,1
pneumonia,1
pocket,18
pod,2
podium,2
poem,5
poet,4
poetic,1
poetry,3
poignant,3
poignantly,1
point,150
pointedly,1
pointer,1
pointles,1
poised,1
poison,2
poke,3
poker,2
polarity,1
pole,3
police,4
policeman,3
policy,8
polish,5
polished,4
polite,4
politely,3
politic,7
political,9
politically,1
politician,1
poll,1
pollination,1
pollute,2
polo,1
polymer,1
polynesian,1
pompou,1
pond,1
ponderou,1
pony,1
pool,6
poor,10
poorly,5
pop,4
pope,4
poppy,1
popular,11
popularity,2
popularize,2
popularized,1
populate,1
population,1
pore,1
porn,8
pornographic,1
pornography,1
port,10
portability,1
portable,16
portend,2
portfolio,1
portrait,2
portray,6
portrayal,1
poseur,2
position,23
positive,5
posse,1
posses,2
possession,4
possessive,1
possibility,15
possible,40
possibly,3
post,8
poster,10
postmodernist,1
posture,1
pot,4
potato,1
potential,17
potentially,1
potluck,1
pounce,1
pound,7
pour,8
poverty,1
power,69
powerful,29
powerpc,1
pr,2
practical,8
practically,3
practice,13
practiced,1
pragmatic,2
pragmatism,1
pragmatist,2
praise,11
prajñā,1
prank,16
prankster,1
pray,1
pre,2
preach,4
preacher,2
precariou,1
precedence,2
precedent,1
precept,2
precise,3
precisely,3
precision,2
predawn,1
predecessor,1
predict,13
predictably,1
prediction,3
preeminent,1
preemptive,1
prefer,9
preferable,1
preferably,2
preference,1
preferred,3
pregnancy,4
pregnant,12
preliminary,1
premier,1
premiere,8
premise,2
premium,2
premonition,2
prepackaged,1
preparation,2
prepare,20
prepared,1
preppe,1
prescient,1
prescription,1
presence,8
present,24
presentation,41
preservationist,1
preserve,2
preset,1
preside,3
presidency,1
president,44
presidential,2
pres,35
pressure,8
prestigiou,1
pretend,9
pretense,1
pretext,1
pretty,39
pretzel,1
prevail,9
prevent,15
preview,10
previou,15
previously,1
prey,1
price,71
pricing,3
pricklines,3
prickly,8
pride,14
prideful,1
primal,5
primarily,3
primary,8
primavera,1
prime,3
primitive,3
prince,3
principal,6
principle,14
principle,1
print,22
printed,1
printer,7
printing,2
printout,1
prior,1
prioritize,1
priority,6
prison,4
prisoner,2
privacy,9
private,25
privately,8
privilege,3
privileged,1
prize,4
prized,1
pro,6
probability,3
probably,29
probation,1
problem,124
problematic,4
procedure,3
proceed,13
proces,65
processing,8
processor,13
proclaim,18
proclamation,2
proclivity,2
procurement,2
prod,2
prodding,2
prodigy,1
produce,76
producer,4
product,388
production,20
productive,2
profes,3
professional,15
professionalism,1
professor,7
profile,4
profit,32
profitable,5
profound,4
profundity,1
profusely,1
profusion,4
program,36
programmer,10
programming,9
progres,8
project,74
projection,10
projector,4
proliferate,3
prolong,3
prolonged,2
prominent,3
promiscuously,1
promise,21
promising,1
promote,12
prompt,10
prone,6
pronounce,9
pronouncement,3
proof,1
prop,1
propel,4
proper,8
properly,4
property,8
prophetic,1
proponent,2
proportion,3
proportional,1
proportionally,1
proposal,11
propose,42
proprietary,5
proprietor,1
prosecutor,1
proselytize,1
proselytizer,1
prospect,13
prosperou,1
prostate,1
protect,13
protection,4
protective,2
protectively,1
protein,9
protest,9
protocol,1
prototype,24
proud,22
prouder,1
proudly,8
prove,27
provide,30
province,1
provision,1
proviso,1
provoke,6
proximity,1
prune,4
pruning,1
pry,1
prying,1
psyche,2
psychedelic,6
psychiatric,1
psychiatrist,2
psychic,1
psychological,7
psychologically,1
psychology,1
psychotherapist,1
pub,3
public,53
publication,3
publicist,1
publicity,8
publicly,16
publish,15
publisher,11
publishing,8
puck,2
puckish,1
pull,53
pulley,1
pulmonologist,1
pulsate,1
pulse,2
pump,2
pumpkin,1
punch,6
punctuate,2
puncture,2
punish,2
puntarella,1
purchase,16
purchaser,1
pure,20
purely,2
purer,1
purge,3
purist,1
purity,15
purple,1
purport,1
purpose,10
purposefulnes,1
pursue,8
pursuit,2
push,83
pushback,3
pushover,1
pushy,1
put,183
puzzle,5
puzzled,3
pyramid,1
quadrant,3
quadruple,1
qualify,1
quality,20
qualm,2
quantity,4
quarried,1
quarry,3
quarter,18
quarterback,2
quarterly,2
quartet,1
quash,3
quasi,1
quaver,1
queen,1
quest,10
question,65
queue,1
quick,10
quickly,21
quiet,21
quieter,1
quietly,23
quinoa,1
quip,2
quirk,6
quirky,3
quit,26
quite,20
quizzical,1
quo,2
quotable,1
quotation,1
quote,16
r&b,1
r&d,1
rabbit,1
race,7
racetrack,1
racing,1
rack,2
racket,1
radar,2
radiant,1
radiation,1
radical,3
radically,2
radio,9
radionuclide,1
radiotherapy,1
radiu,1
raffle,2
raft,1
rage,4
raggy,1
ragtag,2
raid,4
rail,9
railway,1
rain,2
raindrop,1
rainstorm,1
raise,37
rally,6
ram,3
ramble,3
rambling,1
ranch,3
random,8
randomly,2
rang,4
range,13
rank,4
rankle,4
ransom,1
rant,8
ranting,1
rap,4
rape,1
rapid,1
rapidly,3
rapper,2
rapport,1
rare,5
rarefied,1
rarely,12
rarity,1
rash,1
rasp,1
raspy,1
rat,1
rate,14
rather,85
ratify,1
ratio,1
rational,3
rationale,5
rationality,1
rationalize,1
raucou,1
rave,1
raw,2
ray,1
raze,2
razor,1
razr,2
re,3
reach,25
react,5
reaction,9
read,62
reader,5
readily,4
readines,1
ready,44
reaffirm,4
reaffirming,1
real,63
realism,1
realistic,6
reality,65
realization,4
realize,76
really,209
realm,10
ream,1
reap,2
reappear,3
rear,1
rearrange,2
reason,38
reasonable,4
reassemble,1
reassign,1
reassurance,1
reassure,9
reassuring,1
rebel,14
rebellion,5
rebelliou,9
rebelliousnes,2
rebound,2
rebuild,3
rebuilt,1
rebut,1
recalculate,1
recall,430
recede,3
receipt,2
receive,8
receiver,1
recent,3
recently,10
reception,1
receptionist,1
receptor,2
reces,2
recharge,1
rechargeable,1
recipe,5
recipient,4
reciprocal,1
reciprocate,3
recitation,1
recite,2
reclaim,4
reclining,1
recognition,4
recognizable,2
recognize,7
recoil,3
recollection,1
recombinant,1
recommend,6
recommendation,1
reconceive,1
reconcile,2
reconciliation,1
reconfigure,2
reconnaissance,1
reconsider,2
record,36
recorder,2
recording,7
recount,25
recounting,1
recoup,2
recover,8
recovery,2
recruit,12
rectangle,7
rectangular,2
recuperate,1
recuperation,1
recurrence,1
recuse,1
red,17
redbrick,1
reddish,1
redeem,1
redefine,1
redesign,4
redo,5
redolent,1
redouble,1
redubbe,1
reduce,8
redwood,1
reel,9
reelection,1
reemerge,1
reengage,1
reengagement,1
reentry,1
refer,17
referee,1
reference,1
refine,7
refined,1
refinement,2
refinery,1
refining,1
reflect,23
reflection,4
reflective,3
reflexively,1
refocu,2
refore,1
reform,2
refract,1
refrain,6
refrigerator,3
refuge,2
refugee,2
refurbish,1
refusal,1
refuse,35
refute,1
regain,6
regard,12
regardles,2
regent,1
regiman,4
regimen,2
region,6
regional,1
register,1
regret,9
regroup,1
regular,18
regularly,10
regulation,2
regulator,1
rehabilitation,1
rehash,1
rehearsal,9
rehearse,4
reign,1
reimagine,1
reimburse,1
rein,7
reincarnation,2
reinforce,8
reinvent,5
reinvigorate,3
reiterate,3
reject,13
rejiggere,1
rejoin,2
rekindle,1
reknow,1
relate,15
related,1
relation,10
relationship,82
relative,2
relatively,3
relax,1
relaxed,7
relay,3
release,51
relegate,1
relent,12
relentles,4
relentlessly,1
relevant,5
reliable,2
reliably,1
relief,1
relieve,3
relieved,2
religion,4
religiou,2
relinquish,5
relish,2
relocate,1
reluctance,3
reluctant,9
reluctantly,4
rely,7
remain,35
remake,1
remark,6
remarkable,8
remarkably,2
remarry,1
remedy,4
remember,52
remind,12
reminder,2
reminisce,4
remission,1
remnant,1
remodel,1
remold,1
remorse,1
remorseful,1
remote,8
remotely,1
removable,1
removal,1
remove,15
rename,1
render,12
rendering,9
rendition,2
renegade,6
renegotiate,1
renew,4
renewal,2
renovate,2
renovation,2
rent,18
rental,1
rented,1
reopen,1
reorganization,7
reorganize,1
rep,2
repaint,3
repair,6
repairman,1
repatriation,1
repave,1
repay,1
repeat,11
repeatedly,18
repellent,1
repertoire,2
replace,36
replaceable,2
replacement,5
replay,1
replicate,11
reply,95
repo,2
report,33
reporter,30
reporting,5
reposition,1
reposses,1
represent,3
representative,2
repres,1
reprice,2
repricing,1
reprimand,1
reprise,1
repudiate,1
reputation,6
request,13
require,36
required,1
requirement,5
requisite,1
reread,1
reschedule,2
rescue,6
research,12
researcher,5
resell,1
resemblance,2
resemble,3
resent,3
resented,1
resentment,2
reservation,4
reserve,10
reserved,2
reset,2
resident,2
residential,1
resign,22
resignation,9
resist,19
resistance,3
resistant,4
resistor,5
resize,1
resolute,1
resolutely,1
resolution,2
resolve,16
resonance,3
resonant,1
resonate,1
resort,3
resounding,1
resource,10
respect,27
respectable,1
respected,2
respectful,1
respective,1
respond,30
response,17
responsibility,15
responsible,8
responsive,1
rest,32
restart,2
restaurant,33
restles,3
restoration,2
restorative,1
restore,10
restoring,1
restrain,5
restrained,1
restraint,2
restriction,7
restrictive,1
restroom,1
result,40
resume,3
retail,9
retailer,2
retailing,3
retain,8
retained—,1
retainer,1
retake,2
retape,1
retell,1
rethink,1
reticent,1
retire,5
retired,1
retirement,1
retort,1
retreat,30
retrieve,2
retroactive,1
retrospect,4
return,93
reunite,1
rev,1
reveal,21
revealing,2
revealingly,1
revel,1
revelation,5
revenge,2
revenue,19
reverberation,1
revere,3
reverse,8
revert,1
review,20
reviewer,2
revise,11
revised,1
revision,3
revival,2
revive,4
revolt,2
revolution,16
revolutionary,13
revolutionize,3
revolve,1
reward,4
reward.—the,1
rewind,1
rework,2
rewrite,2
rhetorical,2
ribbon,1
rich,16
richly,2
rid,17
ride,23
ridicule,3
ridiculou,5
riding,1
riff,3
riffle,1
rift,1
rig,1
right,230
righteousnes,2
rigid,3
rigorou,3
rigorously,1
rim,4
ring,4
rip,24
ripe,1
ripen,1
ripple,6
ripstop,1
rise,13
risk,11
risky,2
ritual,1
rival,13
rivalry,8
rivet,1
road,11
roar,4
rob,1
robbery,1
robe,6
robin,1
robot,4
robotic,2
robust,3
rock,15
rocket,1
role,50
roll,22
roller,2
rollerblade,1
rolling,2
rollout,1
rolltop,1
roman,1
romance,6
romantic,9
roof,3
room,107
roomful,1
roommate,4
root,11
rope,2
rose,2
rotund,1
rough,9
roughhouse,1
roughshod,1
roulette,1
round,25
rounded,8
roundtable,1
rouse,4
rousing,2
route,4
routine,8
roving,1
row,24
royal,2
royalty,8
rub,4
rubber,1
rubbish,1
rubbishy,1
rudder,1
rude,5
rudely,2
rudenes,4
ruder,1
rudiment,1
rue,1
ruffle,1
rug,2
ruin,7
rule,17
rumble,1
ruminate,1
rumination,1
rummage,1
rumor,6
run,162
running,1
runway,1
rural,4
ruse,1
rush,7
rustle,1
ruthles,1
ruthlessly,1
ruthlessnes,2
résistance,1
saber,1
sacred,3
sacrifice,4
sad,8
saddest,1
sadly,1
sadnes,1
safe,4
safely,2
saffron,1
saga,1
sailboat,1
saint,1
sake,1
salad,7
salaried,1
salary,4
sale,92
salesclerk,1
salesman,8
salesmanship,1
salespeople,1
salesperson,1
salient,2
salmon,2
salt,2
salute,1
salvage,3
salvation,1
salve,2
same,102
samenes,1
sample,4
samurai,1
san,3
sanctimoniou,1
sand,4
sandal,4
sandblast,1
sandbox,1
sandstone,2
sandwich,3
sane,2
sanguine,1
sap,1
sarcastic,2
sarcastically,1
sardonic,1
satellite,4
satiny,1
satire,1
satisfaction,1
satisfied,3
satisfy,4
satisfying,1
saturnine,2
sauce,3
sausage,1
savant,1
savapple@us.oracle.com,1
save,33
saving,4
savior,1
savor,1
savvy,9
say,1239
saying—‘good,1
scaffold,1
scaffolding,1
scale,2
scan,6
scant,1
scapegoat,1
scar,3
scare,2
scared,3
scarily,2
scary,1
scathing,2
scatter,2
scattershot,2
scavenge,1
scavenger,1
scenario,2
scene,25
schedule,29
scheduling,1
schematic,3
scheme,4
schiller,10
schizophrenia,2
scholarship,1
school,77
schooler,1
sci,2
science,17
scientific,3
scientist,6
scoff,3
scoop,3
scope,2
score,12
scorn,1
scorpion,1
scrabble,1
scraggly,1
scramble,3
scrape,1
scratch,8
scratching,1
scrawl,2
scream,13
screech,1
screen,122
screening,2
screenshot,2
screw,20
screwdriver,2
scribble,4
script,8
scriptwriter,1
scroll,16
scrolling,2
scruffy,4
scrupulou,1
scrutinize,1
sculptor,2
sculpture,5
scuttle,1
se,1
sea,3
seal,6
seaman,1
seamles,8
seamlessly,10
search,20
searchable,2
searing,1
searingly,1
season,1
seasonal,1
seasoned,1
seat,17
second,69
secondary,1
secrecy,4
secret,16
secretary,1
secretive,2
secretly,10
section,6
sector,1
secure,6
security,9
sedate,1
sedated,1
seduce,4
seduction,1
seductive,2
see,322
seek,23
seeker,2
seem,110
seeming,1
seemingly,1
seethe,3
segment,2
seize,1
select,6
selection,5
self,36
selfish,4
selfishnes,1
sell,177
semi,4
semiautonomou,1
semicircle,1
semiconductor,3
seminal,1
seminar,2
semiotic,1
semiretired,1
senator,2
send,66
senior,20
sensation,3
sense,55
sensibility,7
sensible,4
sensibly,1
sensitive,11
sensitivity,4
sensor,2
sensory,1
sentence,10
sentiment,3
sentimental,4
separate,10
separately,4
sequel,6
sequence,9
sequential,1
sequentially,5
serenade,1
serendipitou,1
serendipity,2
serene,2
serenity,1
sergeant,1
serial,1
serie,21
serif,5
seriou,22
seriously,10
sermon,2
serum,1
servant,2
serve,50
server,4
service,49
servile,1
session,22
set,103
setback,1
setting,2
settle,31
settlement,4
setup,1
seven,26
seventeen,6
seventh,3
seventieth,1
seventy,6
sever,1
several,4
severance,2
severe,1
severely,1
sex,6
sexist,1
shade,5
shading,4
shadow,6
shag,1
shaggy,2
shake,14
shakedown,1
shall,5
shaman,1
shamble,1
shame,3
shameles,1
shamelessly,1
shape,23
share,104
shareholder,16
sharing,2
sharp,5
sharply,1
shatter,2
shattered,1
shave,3
shaven,1
she,692
shed,5
sheer,4
sheet,7
shelf,7
shell,4
shelter,3
shelve,1
shield,3
shift,21
shimmer,2
shine,3
shingle,2
shiny,1
ship,37
shipment,2
shipping,2
shipyard,1
shirt,18
shish,1
shit,37
shithead,5
shitty,4
shoal,1
shock,10
shocked,6
shocking,1
shockingly,1
shoddy,4
shoe,4
shone,1
shoo,2
shoot,19
shop,19
shopping,3
shore,2
short,32
shortchange,1
shortchanged,1
shortly,11
shot,8
should,199
shoulder,7
shout,27
shouting,4
shove,1
show,251
showcase,3
showdown,12
shower,5
showing,2
showman,3
showmanship,1
shrek,1
shrewd,2
shriek,1
shrift,1
shrimp,1
shrine,1
shrink,3
shrug,1
shudder,1
shuffle,5
shun,3
shut,14
shuttle,1
shy,9
sibling,2
sic,1
sick,18
sicken,1
sickly,1
side,66
sidekick,1
sideline,5
sidestep,1
sidewalk,4
sideway,1
sigh,1
sight,4
sign,49
signal,17
signaling,1
signature,22
significance,1
significant,10
significantly,4
signing,2
silence,11
silent,6
silently,2
silhouette,9
silicon,7
silk,1
silly,4
silver,7
silversmith,1
similar,23
similarity,4
similarly,5
simmer,1
simpatico,1
simple,90
simplicity,32
simplify,5
simply,34
simulate,2
simulation,1
simultaneously,1
sin,1
since,81
sincere,1
sincerely,1
sincerity,1
sing,12
singe,1
singer,8
singing,2
single,13
singlehande,1
singly,1
singsong,1
sink,2
sinuou,1
sinu,1
sip,3
siphon,1
sister,19
sit,120
sitcom,1
site,9
situation,34
six,61
sixteen,10
sixth,3
sixty,19
size,26
skate,2
skeletal,1
skeleton,1
skeptic,2
skeptical,6
skepticism,1
sketch,14
sketchbook,1
ski,2
skiing,1
skill,5
skin,4
skinhead,1
skinned,1
skinny,3
skip,4
skit,1
skittish,1
skittle,1
skull,2
skunkwork,2
skunkwork,1
sky,2
skyrocket,2
slab,2
slam,4
slang,1
slap,1
slash,3
slate,1
slather,1
slave,1
sleazy,1
sledgehammer,1
sleek,15
sleep,21
sleepy,1
sleeve,1
slew,1
slice,1
slick,2
slide,22
slider,1
slight,3
slightly,20
slime,1
slimnes,1
sling,1
slinky,1
slip,6
slipshod,2
slogan,6
slot,29
slouch,3
slow,17
slowly,12
slownes,1
slung,1
slut,1
sly,1
smack,1
small,70
smallpox,1
smart,43
smartly,3
smartphone,6
smash,2
smattering,1
smell,8
smile,38
smirk,2
smite,1
smitten,1
smoke,5
smoker,1
smoking,3
smooth,9
smoothie,3
smoothly,4
smugly,1
smut,1
snack,1
snap,10
snapshot,2
snare,1
snarky,1
snazzy,1
sneak,1
sneaker,3
sneer,2
snicker,1
sniff,1
sniping,1
snippet,1
snooker,1
snow,3
snowball,1
snowshoe,1
snuff,1
so,841
soak,4
soap,3
soar,1
soba,2
soccer,1
social,5
